1848	459	19.96
1848	500	12.806
2086	100	257.477
2086	109	238.474
2086	119	221.215
2086	129	217.564
2086	140	194.03
2086	153	176.22
2086	166	159.476
2086	181	154.599
2086	197	143.383
2086	214	128.222
2086	233	108.402
2086	254	96.582
2086	276	81.362
2086	301	72.695
2086	327	60.718
2086	356	51.713
2086	388	42.156
2086	422	32.702
2086	459	25.247
2086	500	18.844
2354	100	153.301
2354	109	151.674
2354	119	148.561
2354	129	146.439
2354	140	133.955
2354	153	129.657
2354	166	121.943
2354	181	115.15
2354	197	107.723
2354	214	95.61
2354	233	84.915
2354	254	78.894
2354	276	68.283
2354	301	62.872
2354	327	53.602
2354	356	44.906
2354	388	39.783
2354	422	32.378
2354	459	27.293
2354	500	21.856
2658	100	83.199
2658	109	81.786
2658	119	82.404
2658	129	77.587
2658	140	76.388
2658	153	74.372
2658	166	75.657
2658	181	72.859
2658	197	63.745
2658	214	60.952
2658	233	58.875
2658	254	55.96
2658	276	47.971
2658	301	45.114
2658	327	39.108
2658	356	35.625
2658	388	31.236
2658	422	25.061
2658	459	23.134
2658	500	18.892
3000	100	37.275
3000	109	38.132
3000	119	40.027
3000	129	37.64
3000	140	39.635
3000	153	37.904
3000	166	35.073
3000	181	35.438
3000	197	35.143
3000	214	32.768
3000	233	31.546
3000	254	29.815
3000	276	27.788
3000	301	27.579
3000	327	25.523
3000	356	23.854
3000	388	20.822
3000	422	19.648
3000	459	15.501
3000	500	14.161
300	100	0.104
300	109	0.032
300	119	0.005
300	129	0.0
300	140	0.0
300	153	0.0
300	166	0.0
300	181	0.0
300	197	0.001
300	214	0.001
300	233	0.001
300	254	0.001
300	276	0.001
300	301	0.001
300	327	0.0
300	356	0.0
300	388	0.0
300	422	0.0
300	459	0.0
300	500	0.0
339	100	0.73
339	109	0.303
339	119	0.097
339	129	0.021
339	140	0.002
339	153	0.0
339	166	0.0
339	181	0.0
339	197	0.0
339	214	0.001
339	233	0.001
339	254	0.001
339	276	0.001
339	301	0.001
339	327	0.001
339	356	0.0
339	388	0.0
339	422	0.0
339	459	0.0
339	500	0.0
382	100	2.347
382	109	1.318
382	119	0.558
382	129	0.223
382	140	0.063
382	153	0.009
382	166	0.0
382	181	0.0
382	197	0.0
382	214	0.0
382	233	0.001
382	254	0.001
382	276	0.002
382	301	0.002
382	327	0.001
382	356	0.001
382	388	0.001
382	422	0.0
382	459	0.0
382	500	0.0
432	100	6.463
432	109	3.764
432	119	2.469
432	129	1.217
432	140	0.545
432	153	0.157
432	166	0.033
432	181	0.002
432	197	0.0
432	214	0.0
432	233	0.0
432	254	0.0
432	276	0.001
432	301	0.002
432	327	0.002
432	356	0.001
432	388	0.001
432	422	0.001
432	459	0.0
432	500	0.0
487	100	13.554
487	109	9.499
487	119	7.018
487	129	4.587
487	140	2.502
487	153	1.165
487	166	0.4
487	181	0.106
487	197	0.013
487	214	0.0
487	233	0.0
487	254	0.0
487	276	0.0
487	301	0.001
487	327	0.002
487	356	0.002
487	388	0.001
487	422	0.001
487	459	0.001
487	500	0.0
550	100	27.926
550	109	21.686
550	119	16.311
550	129	11.553
550	140	8.12
550	153	4.383
550	166	2.487
550	181	0.933
550	197	0.284
550	214	0.047
550	233	0.003
550	254	0.0
550	276	0.0
550	301	0.0
550	327	0.001
550	356	0.002
550	388	0.002
550	422	0.002
550	459	0.001
550	500	0.001
621	100	44.176
621	109	35.425
621	119	28.592
621	129	21.184
621	140	15.997
621	153	11.586
621	166	7.368
621	181	3.71
621	197	1.844
621	214	0.66
621	233	0.175
621	254	0.019
621	276	0.0
621	301	0.0
621	327	0.0
621	356	0.001
621	388	0.002
621	422	0.002
621	459	0.002
621	500	0.001
701	100	66.736
701	109	53.874
701	119	50.697
701	129	38.091
701	140	28.724
701	153	23.897
701	166	17.549
701	181	10.557
701	197	6.756
701	214	3.266
701	233	1.373
701	254	0.452
701	276	0.081
701	301	0.003
701	327	0.0
701	356	0.0
701	388	0.0
701	422	0.001
701	459	0.002
701	500	0.002
791	100	95.214
791	109	82.528
791	119	70.842
791	129	60.607
791	140	46.994
791	153	37.31
791	166	30.502
791	181	21.861
791	197	15.058
791	214	9.587
791	233	5.722
791	254	2.814
791	276	1.046
791	301	0.241
791	327	0.025
791	356	0.0
791	388	0.0
791	422	0.0
791	459	0.001
791	500	0.002
893	100	136.963
893	109	112.069
893	119	98.41
893	129	81.753
893	140	74.669
893	153	59.343
893	166	49.369
893	181	35.016
893	197	27.983
893	214	20.022
893	233	14.553
893	254	8.804
893	276	4.948
893	301	2.139
893	327	0.676
893	356	0.104
893	388	0.003
893	422	0.0
893	459	0.0
893	500	0.001
