231	459	1.407
231	500	1.283
2601	100	9.914
2601	109	10.005
2601	118	9.722
2601	129	9.756
2601	140	9.757
2601	153	9.557
2601	166	9.348
2601	181	9.251
2601	197	9.084
2601	214	8.767
2601	233	8.516
2601	254	8.338
2601	276	8.026
2601	301	7.78
2601	327	7.318
2601	356	7.119
2601	388	6.47
2601	422	5.995
2601	459	5.426
2601	500	4.841
266	100	54.845
266	109	37.999
266	118	22.862
266	129	7.507
266	140	3.523
266	153	3.015
266	166	2.83
266	181	2.632
266	197	2.507
266	214	2.419
266	233	2.18
266	254	2.053
266	276	2.018
266	301	1.816
266	327	1.666
266	356	1.584
266	388	1.421
266	422	1.231
266	459	1.114
266	500	0.969
3000	100	4.777
3000	109	4.756
3000	118	4.699
3000	129	4.628
3000	140	4.544
3000	153	4.58
3000	166	4.586
3000	181	4.335
3000	197	4.374
3000	214	4.208
3000	233	4.203
3000	254	4.136
3000	276	4.024
3000	301	3.864
3000	327	3.811
3000	356	3.453
3000	388	3.462
3000	422	3.278
3000	459	3.004
3000	500	2.732
307	100	77.499
307	109	63.309
307	118	50.561
307	129	34.851
307	140	17.252
307	153	4.467
307	166	2.882
307	181	2.349
307	197	2.275
307	214	1.98
307	233	1.854
307	254	1.726
307	276	1.637
307	301	1.487
307	327	1.369
307	356	1.231
307	388	1.09
307	422	0.974
307	459	0.858
307	500	0.749
354	100	85.361
354	109	78.117
354	118	70.061
354	129	55.484
354	140	44.121
354	153	26.567
354	166	11.087
354	181	3.099
354	197	2.285
354	214	1.871
354	233	1.7
354	254	1.455
354	276	1.365
354	301	1.184
354	327	1.106
354	356	0.969
354	388	0.863
354	422	0.769
354	459	0.668
354	500	0.581
408	100	93.728
408	109	84.44
408	118	79.308
408	129	69.125
408	140	59.164
408	153	45.011
408	166	34.371
408	181	19.227
408	197	6.216
408	214	2.24
408	233	1.697
408	254	1.398
408	276	1.218
408	301	1.023
408	327	0.908
408	356	0.79
408	388	0.706
408	422	0.614
408	459	0.535
408	500	0.455
470	100	92.202
470	109	90.551
470	118	83.935
470	129	77.68
470	140	72.549
470	153	60.144
470	166	50.557
470	181	40.141
470	197	26.973
470	214	13.654
470	233	3.443
470	254	1.632
470	276	1.212
470	301	0.979
470	327	0.795
470	356	0.696
470	388	0.584
470	422	0.505
470	459	0.431
470	500	0.377
542	100	96.168
542	109	89.089
542	118	85.772
542	129	81.571
542	140	77.112
542	153	71.055
542	166	62.7
542	181	52.671
542	197	44.408
542	214	33.528
542	233	20.365
542	254	8.532
542	276	1.907
542	301	1.17
542	327	0.844
542	356	0.658
542	388	0.531
542	422	0.446
542	459	0.375
542	500	0.303
625	100	89.539
625	109	89.175
625	118	86.029
625	129	82.55
625	140	81.763
625	153	70.687
625	166	69.285
625	181	62.887
625	197	55.555
625	214	46.783
625	233	38.027
625	254	26.064
625	276	14.877
625	301	4.62
625	327	1.242
625	356	0.747
625	388	0.545
625	422	0.426
625	459	0.34
625	500	0.277
721	100	80.258
721	109	78.052
721	118	78.657
721	129	74.383
721	140	72.56
721	153	70.364
721	166	68.227
721	181	63.544
721	197	58.17
721	214	52.807
721	233	44.716
721	254	39.421
721	276	29.489
721	301	19.791
721	327	9.965
721	356	2.107
721	388	0.765
721	422	0.474
721	459	0.35
721	500	0.265
832	100	73.214
832	109	70.925
832	118	69.976
832	129	70.278
832	140	64.525
832	153	65.597
832	166	62.338
832	181	56.887
832	197	54.977
832	214	53.617
832	233	48.689
832	254	41.94
832	276	37.342
832	301	29.199
832	327	22.556
832	356	14.342
832	388	5.805
832	422	0.986
832	459	0.458
832	500	0.292
959	100	66.51
959	109	64.477
959	118	61.713
959	129	59.107
959	140	57.925
959	153	57.416
959	166	54.344
959	181	51.601
959	197	49.652
959	214	47.501
959	233	44.56
959	254	40.597
959	276	36.546
959	301	33.487
959	327	27.793
959	356	21.835
959	388	15.749
959	422	9.183
959	459	2.779
959	500	0.498
